ID,female,age,time,pref_15,region_15,ew_15,pref,region,ew,itemID_1,itemID_2,itemID_3,itemID_4,itemID_5,itemID_6,itemID_7,itemID_8,itemID_9,itemID_10
8921,1,2,284,8,3,0,13,3,0,6,2,8,3,0,1,9,7,5,4
4295,0,1,239,13,3,0,13,3,0,7,1,2,4,5,0,8,6,3,9
9535,1,2,287,41,9,1,41,9,1,4,5,0,3,6,2,7,9,8,1
7147,0,1,265,29,6,1,14,3,0,7,2,8,0,3,1,4,6,9,5
9549,1,4,283,0,0,0,18,5,0,7,5,8,2,3,0,4,1,9,6
5793,0,4,240,13,3,0,14,3,0,7,2,8,4,0,3,9,6,1,5
1912,1,0,262,13,3,0,13,3,0,4,0,7,5,8,3,6,9,2,1
5917,0,0,218,26,6,1,26,6,1,5,4,7,8,1,2,0,6,9,3
9467,1,2,398,13,3,0,13,3,0,0,1,3,5,4,9,8,6,2,7
3733,0,1,185,29,6,1,29,6,1,7,3,2,6,0,8,1,9,5,4
5295,0,0,245,34,7,1,34,7,1,1,7,8,5,4,2,6,9,0,3
3069,0,5,308,11,3,0,11,3,0,7,8,1,4,9,2,5,3,0,6
7123,0,2,300,11,3,0,13,3,0,4,7,2,5,1,8,6,9,0,3
4469,0,2,236,14,3,0,14,3,0,7,6,1,4,5,8,2,0,9,3
8419,1,2,284,26,6,1,12,3,0,4,5,1,7,0,3,8,2,9,6
9843,1,0,208,30,7,1,30,7,1,8,7,2,6,3,0,1,9,5,4
4529,0,3,407,40,9,1,39,9,1,1,6,0,7,2,9,8,5,3,4
1560,0,2,190,30,7,1,30,7,1,4,7,3,5,8,2,1,0,9,6
10061,1,3,473,13,3,0,14,3,0,1,7,6,5,8,2,9,0,3,4
8592,1,2,221,18,5,0,13,3,0,4,7,1,5,6,9,2,8,3,0
8033,1,1,218,19,5,0,39,9,1,5,2,7,8,0,3,9,1,6,4
5599,0,3,240,19,5,0,26,6,1,4,5,0,1,7,3,2,8,9,6
10064,1,1,243,14,3,0,14,3,0,2,1,5,7,8,0,6,3,9,4
4931,0,0,291,0,0,0,0,0,0,7,8,4,2,9,3,5,0,6,1
1521,1,2,241,13,3,0,13,3,0,4,5,3,1,7,0,9,8,6,2
8064,1,2,284,26,6,1,26,6,1,7,2,4,0,5,1,6,3,8,9
8232,1,2,241,14,3,0,14,3,0,7,2,8,5,0,4,1,3,9,6
9418,1,3,303,26,6,1,26,6,1,0,3,6,8,2,7,9,4,1,5
3583,0,3,416,0,0,0,0,0,0,4,0,5,7,2,8,1,6,9,3
2010,0,3,257,26,6,1,26,6,1,4,2,0,7,3,8,1,9,6,5
1576,0,1,211,13,3,0,13,3,0,7,4,5,1,8,2,0,3,6,9
1969,0,3,219,13,3,0,11,3,0,7,0,2,3,8,1,4,5,6,9
8851,1,2,183,14,3,0,14,3,0,1,7,2,5,3,0,4,8,9,6
5391,0,2,210,18,5,0,18,5,0,7,1,2,3,0,4,8,6,5,9
6759,0,2,206,13,3,0,13,3,0,7,1,4,2,8,0,3,6,5,9
1854,1,1,374,26,6,1,26,6,1,7,8,6,5,4,3,1,0,2,9
9193,1,2,253,12,3,0,9,3,0,6,4,1,0,5,7,3,2,8,9
3471,0,2,273,14,3,0,14,3,0,6,7,5,0,2,1,3,8,4,9
9949,1,2,291,34,7,1,34,7,1,0,7,2,1,3,8,9,6,4,5
1500,1,2,678,16,3,0,16,3,0,7,6,2,1,5,8,9,3,0,4
7191,0,4,255,11,3,0,11,3,0,7,2,4,5,1,8,0,3,9,6
7015,0,1,206,18,5,0,14,3,0,1,7,0,5,4,6,2,3,8,9
9872,1,1,243,31,7,1,31,7,1,6,0,5,2,8,3,4,1,7,9
8467,1,2,245,14,3,0,14,3,0,5,2,7,0,1,6,8,9,3,4
9274,1,1,239,0,0,0,0,0,0,7,2,8,0,3,6,1,9,5,4
1441,1,0,223,42,9,1,42,9,1,7,2,4,8,0,3,5,6,9,1
9154,1,1,244,32,7,1,26,6,1,7,2,0,5,4,3,1,8,6,9
6437,0,2,281,26,6,1,11,3,0,5,4,7,2,1,0,8,6,3,9
5279,0,4,245,25,6,1,11,3,0,7,2,1,0,5,3,4,9,8,6
6473,0,5,356,13,3,0,14,3,0,2,7,5,4,3,1,9,8,6,0
9358,1,2,245,31,7,1,39,9,1,5,4,0,3,7,1,2,8,9,6
4749,0,3,281,14,3,0,14,3,0,7,5,4,0,2,1,6,8,9,3
6307,0,2,206,44,9,1,44,9,1,6,8,2,5,7,1,0,4,3,9
8051,1,2,249,0,0,0,0,0,0,4,1,7,3,0,5,8,9,6,2
8384,1,1,199,36,8,1,29,6,1,7,5,0,2,8,3,1,4,6,9
4613,0,1,235,0,0,0,0,0,0,4,5,7,8,0,2,3,6,1,9
4545,0,2,240,29,6,1,29,6,1,7,0,1,2,6,9,8,5,3,4
3713,0,1,227,12,3,0,12,3,0,2,1,7,3,0,8,4,5,9,6
9675,1,1,187,11,3,0,14,3,0,4,3,7,5,0,8,9,2,6,1
1967,1,2,188,33,7,1,33,7,1,5,4,7,2,8,0,9,6,3,1
9867,1,2,381,13,3,0,13,3,0,2,7,1,5,8,6,4,0,3,9
8161,1,2,298,25,6,1,26,6,1,0,1,2,8,3,4,7,9,6,5
8009,1,1,242,26,6,1,26,6,1,4,7,1,8,6,2,3,0,9,5
9159,1,3,276,11,3,0,11,3,0,5,2,7,4,8,1,0,9,3,6
1168,0,2,283,0,0,0,0,0,0,4,5,9,3,7,2,6,0,8,1
8951,1,2,296,29,6,1,26,6,1,7,5,4,2,3,0,8,1,6,9
1982,1,2,205,13,3,0,13,3,0,4,7,5,2,8,1,3,0,6,9
5581,0,2,434,14,3,0,14,3,0,7,2,0,6,9,8,3,1,5,4
9723,1,1,271,18,5,0,18,5,0,5,7,2,8,0,6,9,3,4,1
6631,0,4,209,6,1,0,13,3,0,7,2,5,4,3,0,1,8,9,6
6893,0,1,290,18,5,0,8,3,0,5,0,4,7,2,1,8,6,9,3
5943,0,2,290,16,3,0,16,3,0,1,6,2,9,3,0,8,7,5,4
6551,0,2,341,29,6,1,14,3,0,7,4,0,2,1,3,6,8,5,9
8259,1,2,196,0,0,0,0,0,0,9,6,1,0,8,4,5,7,3,2
9527,1,2,223,26,6,1,26,6,1,0,3,7,6,2,8,9,5,4,1
6229,0,2,233,14,3,0,14,3,0,7,4,1,2,5,6,8,9,0,3
8583,1,1,251,12,3,0,12,3,0,7,0,4,1,3,5,2,6,8,9
4759,0,3,242,39,9,1,39,9,1,7,4,2,5,0,8,3,1,9,6
1223,1,0,249,18,5,0,18,5,0,7,1,0,2,6,3,8,5,9,4
8132,1,1,372,14,3,0,14,3,0,7,2,9,6,0,8,1,3,4,5
1867,1,2,288,13,3,0,13,3,0,5,2,7,8,9,0,3,6,1,4
8220,1,1,202,2,1,0,0,0,0,4,5,0,7,9,3,2,1,8,6
4077,0,1,261,26,6,1,16,3,0,7,0,1,3,2,8,9,6,5,4
1156,1,2,298,26,6,1,26,6,1,0,1,6,3,2,9,8,4,5,7
3939,0,2,230,10,3,0,21,2,0,7,0,4,5,2,1,8,6,3,9
9423,1,1,220,12,3,0,12,3,0,0,3,9,5,2,8,7,1,4,6
4381,0,2,267,14,3,0,26,6,1,6,7,4,5,1,2,8,9,0,3
1845,1,1,315,13,3,0,11,3,0,2,0,4,3,1,8,9,7,5,6
10132,1,2,288,14,3,0,14,3,0,1,2,7,0,6,4,8,9,3,5
9763,1,1,289,18,5,0,18,5,0,1,6,8,0,2,9,7,4,5,3
5319,0,0,166,20,2,0,20,2,0,8,7,1,2,0,3,5,6,9,4
8569,1,2,259,11,3,0,13,3,0,5,7,0,3,1,2,6,4,8,9
4229,0,3,330,13,3,0,13,3,0,1,0,6,2,4,3,5,9,7,8
3355,0,3,234,26,6,1,26,6,1,0,1,7,2,6,3,4,5,8,9
1531,0,2,254,24,5,0,13,3,0,5,1,7,0,2,9,8,6,4,3
9432,1,3,399,12,3,0,12,3,0,7,3,2,1,8,0,9,5,4,6
6609,0,1,265,13,3,0,14,3,0,3,7,1,6,2,0,8,5,9,4
4805,0,3,238,46,10,1,46,10,1,5,7,0,2,1,6,8,9,3,4
6299,0,3,238,20,2,0,20,2,0,4,7,2,8,1,0,6,3,5,9
1385,0,1,229,14,3,0,14,3,0,5,7,2,4,8,0,1,3,6,9
4483,0,3,798,11,3,0,14,3,0,1,5,0,4,7,9,6,8,3,2
8231,1,1,451,29,6,1,26,6,1,1,7,2,8,6,3,9,4,5,0
1203,1,5,441,43,9,1,19,5,0,2,5,4,1,7,8,6,3,0,9
1702,1,2,256,14,3,0,14,3,0,7,2,5,6,8,9,1,0,3,4
1234,1,3,401,36,8,1,36,8,1,5,7,8,0,1,2,9,3,4,6
8601,1,2,181,16,3,0,13,3,0,0,1,7,5,2,6,3,4,8,9
9621,1,1,183,2,1,0,2,1,0,5,2,7,0,3,6,8,9,4,1
9027,1,0,230,34,7,1,34,7,1,0,4,6,3,8,2,7,5,1,9
3425,0,3,168,18,5,0,19,5,0,2,9,8,6,3,0,7,1,5,4
1091,1,2,322,13,3,0,13,3,0,7,2,8,1,6,0,9,3,4,5
6983,0,2,818,26,6,1,14,3,0,7,2,8,0,5,1,6,3,4,9
9696,1,2,378,4,1,0,4,1,0,7,5,4,0,2,1,3,6,8,9
1420,1,2,287,6,1,0,14,3,0,6,9,7,2,5,1,8,3,4,0
9014,1,2,278,14,3,0,14,3,0,4,7,1,5,0,2,6,3,8,9
1890,1,2,379,7,2,0,13,3,0,5,1,3,0,4,2,8,7,6,9
8792,1,3,329,12,3,0,12,3,0,7,2,5,8,6,0,9,3,4,1
9981,1,2,430,14,3,0,14,3,0,7,1,4,0,2,8,5,3,6,9
1752,1,2,273,29,6,1,29,6,1,1,7,5,2,4,8,3,0,9,6
2009,0,1,802,3,1,0,14,3,0,0,7,2,5,8,3,1,6,9,4
1712,1,1,326,12,3,0,13,3,0,5,2,1,6,8,9,7,0,4,3
3199,0,0,185,45,9,1,45,9,1,4,7,5,0,2,8,3,9,6,1
1506,1,3,242,16,3,0,16,3,0,0,6,3,2,8,9,7,4,5,1
1489,0,3,190,13,3,0,13,3,0,5,4,7,8,2,0,9,1,6,3
1495,1,2,324,43,9,1,13,3,0,7,0,8,2,6,9,4,3,5,1
9100,1,2,240,39,9,1,39,9,1,2,7,1,0,4,3,9,8,6,5
3091,0,4,303,38,8,1,38,8,1,1,2,8,7,4,5,6,3,0,9
3933,0,1,232,29,6,1,19,5,0,2,7,6,0,3,1,5,8,4,9
4031,0,2,260,29,6,1,29,6,1,7,1,2,0,3,5,4,8,6,9
8192,1,2,241,28,6,1,13,3,0,6,8,0,7,9,3,2,1,4,5
1425,0,2,865,8,3,0,8,3,0,1,4,0,7,5,2,8,3,9,6
8707,1,1,384,5,1,0,13,3,0,7,5,1,0,6,3,2,4,8,9
9536,1,3,239,16,3,0,16,3,0,0,7,6,2,3,1,8,9,4,5
1700,1,3,286,4,1,0,14,3,0,7,2,5,8,6,0,9,1,4,3
5833,0,2,321,11,3,0,11,3,0,4,7,1,2,0,5,3,8,9,6
9580,1,1,251,0,0,0,13,3,0,2,5,0,7,1,4,9,3,8,6
5767,0,1,179,18,5,0,18,5,0,7,4,5,2,9,6,0,8,1,3
4665,0,2,189,29,6,1,29,6,1,2,7,4,5,8,1,3,0,6,9
4939,0,5,509,14,3,0,14,3,0,6,0,7,2,5,9,1,3,4,8
6281,0,4,346,29,6,1,29,6,1,7,4,1,5,0,3,6,9,8,2
4957,0,3,276,13,3,0,13,3,0,5,2,1,7,6,8,0,9,3,4
10140,1,4,303,13,3,0,13,3,0,5,7,2,4,6,8,1,3,9,0
4643,0,3,232,0,0,0,0,0,0,7,2,0,8,3,1,6,9,4,5
9744,1,2,239,10,3,0,12,3,0,0,2,7,8,1,5,3,4,6,9
8312,1,2,403,40,9,1,26,6,1,4,0,1,5,7,2,3,8,9,6
8813,1,1,179,11,3,0,12,3,0,1,2,7,0,5,6,8,3,4,9
8646,1,2,205,13,3,0,11,3,0,3,7,0,4,1,5,8,2,6,9
5467,0,3,409,4,1,0,4,1,0,5,7,2,1,8,6,4,0,3,9
6469,0,2,234,39,9,1,13,3,0,7,2,0,1,5,9,8,6,4,3
8273,1,3,350,18,5,0,18,5,0,1,2,6,3,0,7,8,9,4,5
6957,0,0,197,11,3,0,11,3,0,4,5,0,2,7,8,1,3,9,6
9200,1,1,237,26,6,1,26,6,1,6,9,7,8,2,0,1,3,5,4
3535,0,2,438,26,6,1,26,6,1,7,2,0,6,8,9,3,1,4,5
6351,0,4,466,30,7,1,30,7,1,1,7,0,3,2,6,8,4,5,9
9227,1,2,266,29,6,1,25,6,1,7,4,5,3,0,2,8,6,1,9
9360,1,2,278,39,9,1,39,9,1,7,4,0,5,2,1,6,9,8,3
8558,1,3,286,29,6,1,29,6,1,4,7,0,5,2,3,8,1,9,6
8982,1,4,571,8,3,0,8,3,0,4,7,5,8,2,6,3,9,0,1
9042,1,2,365,26,6,1,26,6,1,7,1,5,4,6,2,8,0,9,3
1744,1,2,246,26,6,1,26,6,1,7,3,2,0,9,8,6,1,5,4
1818,0,0,247,11,3,0,11,3,0,0,7,2,3,5,8,4,9,6,1
5361,0,3,415,43,9,1,43,9,1,2,7,0,9,6,1,5,4,3,8
9721,1,2,329,12,3,0,12,3,0,7,5,4,0,2,3,8,1,6,9
8142,1,1,267,18,5,0,18,5,0,1,0,3,9,8,6,2,7,5,4
9218,1,2,585,13,3,0,11,3,0,0,2,7,9,6,3,8,4,5,1
10040,1,2,217,34,7,1,13,3,0,4,3,1,5,8,7,6,2,0,9
1401,1,2,296,0,0,0,9,3,0,4,7,0,6,5,8,2,1,3,9
6845,0,3,487,13,3,0,11,3,0,7,4,1,8,6,2,5,9,3,0
5159,0,1,462,26,6,1,26,6,1,0,7,1,6,5,3,2,8,4,9
1099,0,5,476,15,4,0,13,3,0,7,8,3,2,4,9,0,5,1,6
4011,0,3,310,26,6,1,29,6,1,7,4,1,8,0,6,3,9,2,5
4681,0,1,268,7,2,0,17,4,0,2,8,1,3,6,0,7,9,5,4
4677,0,4,439,13,3,0,11,3,0,7,1,3,4,2,8,0,5,9,6
1693,1,2,602,18,5,0,18,5,0,7,2,1,8,0,6,3,9,5,4
6873,0,1,254,14,3,0,14,3,0,3,7,2,0,1,8,6,9,5,4
8472,1,2,342,25,6,1,29,6,1,4,7,2,5,0,8,1,3,9,6
6831,0,3,425,39,9,1,39,9,1,2,7,4,1,5,8,9,6,0,3
9538,1,2,248,0,0,0,0,0,0,8,2,7,5,4,3,0,1,9,6
4113,0,3,266,12,3,0,12,3,0,1,7,4,2,0,3,5,8,9,6
5651,0,2,235,26,6,1,26,6,1,2,7,1,8,6,0,9,4,5,3
7017,0,2,294,29,6,1,29,6,1,2,1,8,0,3,5,6,4,9,7
6673,0,3,385,25,6,1,25,6,1,4,7,5,2,9,6,8,3,0,1
5731,0,0,305,20,2,0,21,2,0,7,2,1,8,0,4,9,6,3,5
4319,0,4,282,30,7,1,29,6,1,7,4,1,3,6,5,0,2,9,8
5891,0,3,333,18,5,0,11,3,0,1,8,7,2,0,4,3,5,6,9
1674,1,2,286,14,3,0,14,3,0,6,7,5,2,8,0,3,9,4,1
6655,0,3,267,16,3,0,16,3,0,7,3,5,4,2,1,0,8,9,6
1957,1,1,361,18,5,0,19,5,0,1,8,6,0,7,2,9,3,5,4
4581,0,1,204,29,6,1,33,7,1,1,0,2,6,8,7,9,5,3,4
8417,1,0,341,25,6,1,25,6,1,6,4,5,1,7,2,0,8,3,9
3689,0,2,231,7,2,0,7,2,0,7,8,6,0,5,1,3,2,9,4
1041,0,3,329,6,1,0,14,3,0,3,8,1,0,2,7,5,4,9,6
6685,0,3,265,13,3,0,13,3,0,3,5,4,2,6,7,0,1,8,9
4955,0,3,344,34,7,1,34,7,1,1,0,3,6,2,7,8,9,4,5
8487,1,2,261,14,3,0,12,3,0,2,3,7,0,8,9,1,4,6,5
9939,1,2,187,0,0,0,0,0,0,6,3,5,0,8,1,2,9,7,4
10130,1,3,252,13,3,0,12,3,0,4,5,0,7,2,8,1,6,3,9
10137,1,2,273,5,1,0,5,1,0,0,4,5,8,2,3,9,1,6,7
3963,0,3,289,18,5,0,14,3,0,7,1,2,0,8,4,3,6,5,9
3185,0,2,347,24,5,0,24,5,0,1,2,7,0,8,3,4,6,5,9
8494,1,2,390,31,7,1,29,6,1,5,4,1,6,0,2,3,7,8,9
1063,1,2,216,25,6,1,29,6,1,8,4,3,6,7,2,5,1,0,9
8531,1,2,386,11,3,0,14,3,0,9,7,1,8,4,5,2,0,6,3
1419,0,2,303,29,6,1,29,6,1,1,4,2,3,0,7,8,9,6,5
9341,1,0,208,11,3,0,11,3,0,7,1,4,0,2,8,3,5,9,6
8257,1,4,448,4,1,0,11,3,0,0,1,7,2,4,8,5,3,9,6
9796,1,0,389,26,6,1,27,6,1,1,5,4,7,6,2,0,9,3,8
9084,1,2,320,34,7,1,26,6,1,3,0,8,9,7,4,2,6,1,5
8910,1,1,204,0,0,0,0,0,0,0,7,5,2,9,8,3,6,4,1
8761,1,1,285,0,0,0,13,3,0,1,6,7,2,0,3,8,9,5,4
8537,1,2,240,21,2,0,14,3,0,7,8,2,3,1,0,6,5,9,4
7181,0,1,246,13,3,0,13,3,0,3,7,1,2,0,5,8,6,4,9
10016,1,2,245,39,9,1,39,9,1,7,4,2,0,5,8,6,1,9,3
3607,0,3,271,39,9,1,39,9,1,4,7,2,3,0,1,8,9,6,5
9137,1,2,276,14,3,0,0,0,0,4,3,8,2,7,9,0,5,6,1
2018,0,2,293,18,5,0,18,5,0,0,3,7,6,2,8,1,4,9,5
8647,1,1,250,12,3,0,12,3,0,6,5,1,7,2,8,0,3,9,4
9649,1,1,285,42,9,1,14,3,0,1,7,4,2,8,5,0,6,9,3
4825,0,1,320,4,1,0,4,1,0,6,4,0,8,3,7,1,5,2,9
1115,1,1,233,4,1,0,4,1,0,1,0,4,5,7,2,8,3,9,6
4131,0,2,320,8,3,0,8,3,0,0,5,9,1,7,2,4,3,6,8
5517,0,1,265,32,7,1,30,7,1,0,5,4,6,7,8,1,2,9,3
7039,0,3,212,13,3,0,13,3,0,4,7,2,5,1,8,3,6,0,9
1451,0,4,291,39,9,1,11,3,0,5,4,0,2,7,6,3,1,8,9
8709,1,2,257,14,3,0,14,3,0,7,2,6,0,3,1,8,9,5,4
8261,1,2,249,16,3,0,16,3,0,0,1,6,8,2,3,9,7,5,4
9619,1,1,208,6,1,0,26,6,1,8,6,0,7,4,2,5,1,3,9
4657,0,5,295,23,6,1,12,3,0,2,8,7,9,6,1,3,0,5,4
9157,1,2,267,8,3,0,13,3,0,2,4,3,1,8,0,5,6,7,9
1799,0,1,261,26,6,1,11,3,0,7,0,4,5,1,8,3,2,6,9
8262,1,2,197,18,5,0,18,5,0,7,3,1,8,2,0,6,9,5,4
9698,1,2,294,18,5,0,18,5,0,7,2,8,9,0,3,4,5,1,6
8674,1,2,288,18,5,0,18,5,0,3,5,6,0,7,8,2,9,1,4
4421,0,1,240,13,3,0,26,6,1,5,7,2,1,9,0,8,3,4,6
1635,1,2,246,0,0,0,36,8,1,5,4,3,2,0,8,7,6,9,1
6065,0,1,281,16,3,0,13,3,0,5,2,4,3,7,0,1,8,6,9
1586,1,2,231,18,5,0,19,5,0,4,0,9,6,5,3,1,7,8,2
9197,1,4,406,26,6,1,12,3,0,3,1,0,9,6,8,2,7,5,4
1639,1,1,334,7,2,0,7,2,0,8,2,6,1,7,3,0,5,9,4
4345,0,3,204,26,6,1,26,6,1,7,5,8,4,2,3,0,6,1,9
6875,0,2,199,13,3,0,14,3,0,5,4,7,2,1,3,0,6,9,8
4589,0,2,253,13,3,0,11,3,0,7,2,0,4,1,3,5,8,6,9
5629,0,0,175,13,3,0,13,3,0,7,4,5,3,2,6,8,1,9,0
9598,1,1,232,12,3,0,12,3,0,4,1,2,5,7,6,8,9,0,3
1651,0,2,253,25,6,1,23,6,1,7,2,4,3,8,5,1,6,0,9
6923,0,3,210,18,5,0,14,3,0,2,1,8,0,7,5,4,6,9,3
5659,0,2,305,8,3,0,8,3,0,7,2,5,0,1,8,3,6,9,4
8992,1,2,255,13,3,0,13,3,0,2,5,7,8,1,0,6,9,4,3
9528,1,1,391,13,3,0,13,3,0,7,1,6,5,4,8,3,2,0,9
9943,1,2,388,14,3,0,14,3,0,0,7,2,1,6,3,8,5,9,4
1658,1,2,259,18,5,0,18,5,0,2,1,8,3,7,0,5,4,9,6
7137,0,3,218,11,3,0,14,3,0,4,7,1,5,3,2,8,0,9,6
6913,0,1,301,11,3,0,13,3,0,7,2,0,8,1,6,5,9,4,3
3255,0,0,204,14,3,0,14,3,0,2,7,0,5,3,8,9,1,6,4
8203,1,2,240,18,5,0,18,5,0,7,2,3,8,0,9,1,5,4,6
8323,1,2,372,25,6,1,26,6,1,7,1,4,5,2,0,3,8,9,6
9377,1,1,295,37,8,1,37,8,1,8,3,2,0,6,1,7,5,4,9
9090,1,1,230,8,3,0,8,3,0,5,3,2,0,7,8,9,1,6,4
1479,1,2,390,4,1,0,2,1,0,4,7,1,2,5,8,0,6,9,3
8194,1,4,520,0,0,0,16,3,0,5,4,7,8,0,2,1,3,6,9
9003,1,1,246,10,3,0,10,3,0,7,2,5,0,3,8,1,6,4,9
4217,0,1,230,29,6,1,23,6,1,7,2,5,8,6,3,1,9,0,4
2024,1,2,235,0,0,0,0,0,0,4,5,7,2,0,8,3,6,9,1
1192,1,1,237,13,3,0,13,3,0,1,0,4,5,7,2,6,8,3,9
5413,0,1,201,29,6,1,29,6,1,1,4,2,7,3,0,5,8,6,9
9562,1,2,394,3,1,0,3,1,0,3,7,0,2,8,5,6,4,9,1
4087,0,3,273,14,3,0,14,3,0,0,3,2,7,8,1,6,9,5,4
5443,0,4,256,27,6,1,27,6,1,1,2,7,4,8,5,3,0,6,9
8005,1,0,299,18,5,0,13,3,0,5,0,6,9,3,1,4,7,8,2
9091,1,2,265,13,3,0,11,3,0,7,2,6,5,8,9,0,3,1,4
9670,1,2,379,13,3,0,13,3,0,7,2,4,5,8,3,1,0,9,6
9407,1,3,269,5,1,0,12,3,0,5,0,4,7,2,1,3,9,8,6
1721,1,2,172,4,1,0,4,1,0,7,2,1,0,4,8,6,5,3,9
6343,0,4,226,12,3,0,13,3,0,4,1,0,7,3,2,6,8,5,9
5511,0,3,233,19,5,0,19,5,0,1,4,0,3,5,8,6,2,9,7
1406,0,3,294,9,3,0,12,3,0,7,4,8,2,0,5,6,9,1,3
8919,1,0,363,13,3,0,13,3,0,1,4,0,7,5,2,3,6,8,9
5603,0,0,225,26,6,1,26,6,1,7,6,2,5,0,9,3,1,4,8
9835,1,1,181,13,3,0,12,3,0,7,0,5,3,2,1,8,9,6,4
9856,1,2,325,14,3,0,14,3,0,0,6,1,9,8,2,4,7,3,5
8780,1,3,167,26,6,1,26,6,1,1,6,3,4,5,0,7,2,9,8
4387,0,2,190,0,0,0,26,6,1,6,5,7,4,1,8,3,2,0,9
10032,1,0,310,14,3,0,14,3,0,0,7,1,8,3,9,2,6,5,4
6405,0,5,282,16,3,0,18,5,0,2,0,8,4,3,5,9,7,6,1
9687,1,1,205,26,6,1,26,6,1,0,3,7,9,1,2,6,8,4,5
1066,1,1,237,13,3,0,13,3,0,5,7,6,4,3,8,0,2,9,1
3161,0,1,190,13,3,0,13,3,0,1,4,6,7,3,0,9,8,2,5
9817,1,2,262,13,3,0,0,0,0,0,1,4,2,3,5,7,9,8,6
3787,0,3,285,0,0,0,0,0,0,4,5,0,7,2,1,6,8,9,3
3259,0,1,321,25,6,1,26,6,1,7,4,5,1,0,6,2,3,8,9
8120,1,0,235,11,3,0,11,3,0,3,0,2,1,7,8,9,5,6,4
8812,1,1,223,13,3,0,14,3,0,5,4,0,3,7,2,8,9,6,1
1947,1,1,259,16,3,0,16,3,0,1,5,4,8,7,2,6,0,3,9
4183,0,3,271,14,3,0,26,6,1,1,7,4,9,5,0,6,8,3,2
9742,1,1,233,29,6,1,14,3,0,1,7,2,3,0,6,8,9,5,4
3877,0,2,222,18,5,0,14,3,0,7,0,3,5,2,6,8,4,1,9
1039,1,2,318,9,3,0,11,3,0,0,2,7,8,3,1,6,5,9,4
5011,0,3,207,36,8,1,36,8,1,7,0,4,2,1,8,3,5,9,6
9524,1,1,239,20,2,0,13,3,0,0,3,5,9,2,6,8,1,7,4
2021,0,2,414,18,5,0,18,5,0,1,4,5,2,3,8,7,6,0,9
4129,0,2,289,13,3,0,13,3,0,3,1,8,7,2,6,0,5,9,4
6537,0,1,236,11,3,0,11,3,0,7,2,5,0,3,4,8,1,9,6
3271,0,0,218,35,8,1,35,8,1,6,0,3,1,9,7,2,8,5,4
5169,0,5,489,15,4,0,11,3,0,7,2,1,0,3,5,6,4,8,9
10131,1,1,399,41,9,1,41,9,1,7,2,4,8,0,5,3,9,1,6
5577,0,2,810,31,7,1,31,7,1,7,1,4,8,6,2,5,0,3,9
8858,1,0,313,11,3,0,11,3,0,2,8,3,7,6,0,9,1,4,5
7175,0,2,303,13,3,0,13,3,0,7,0,1,4,2,3,8,9,5,6
8816,1,3,200,0,0,0,0,0,0,0,7,4,2,8,5,1,9,3,6
4497,0,2,220,30,7,1,30,7,1,7,2,4,0,1,5,8,6,3,9
3643,0,2,256,31,7,1,14,3,0,3,7,4,2,0,1,6,8,5,9
1134,0,2,309,16,3,0,16,3,0,0,3,9,1,8,5,6,2,4,7
8480,1,1,299,12,3,0,11,3,0,0,2,7,8,5,1,3,9,6,4
9874,1,2,196,13,3,0,11,3,0,1,0,8,6,3,9,2,7,4,5
5355,0,3,297,43,9,1,13,3,0,4,9,7,8,0,5,3,2,6,1
6511,0,2,203,34,7,1,39,9,1,7,4,1,2,8,0,6,9,5,3
7171,0,3,197,13,3,0,13,3,0,1,5,0,7,8,2,6,4,3,9
1719,1,3,218,25,6,1,25,6,1,1,7,2,0,3,4,5,8,9,6
8431,1,3,220,18,5,0,18,5,0,7,1,2,8,0,6,3,5,4,9
8144,1,2,225,12,3,0,12,3,0,7,1,4,2,8,9,3,6,0,5
8029,1,1,166,27,6,1,27,6,1,6,9,1,0,2,3,7,4,5,8
7159,0,1,322,13,3,0,13,3,0,4,5,7,6,1,2,0,8,3,9
2020,0,3,378,3,1,0,11,3,0,7,0,5,1,8,2,3,6,9,4
1375,1,3,351,7,2,0,13,3,0,4,5,7,2,0,3,8,1,6,9
5459,0,2,235,10,3,0,13,3,0,5,4,7,2,3,0,9,6,8,1
8740,1,4,499,43,9,1,12,3,0,1,7,0,2,8,3,5,6,4,9
9953,1,1,201,13,3,0,14,3,0,3,0,8,5,1,6,7,4,2,9
1217,1,2,182,29,6,1,29,6,1,2,3,7,5,1,8,4,0,9,6
3135,0,4,716,29,6,1,25,6,1,7,4,0,2,3,9,6,8,5,1
1660,0,1,170,29,6,1,45,9,1,7,4,1,5,8,3,2,0,6,9
3411,0,2,179,13,3,0,13,3,0,7,1,2,4,0,5,8,3,9,6
6995,0,1,173,11,3,0,11,3,0,1,7,2,0,6,3,5,8,4,9
9855,1,3,438,16,3,0,16,3,0,5,3,7,8,2,4,0,9,6,1
9913,1,2,283,0,0,0,29,6,1,4,5,7,2,0,1,3,8,6,9
3789,0,3,384,26,6,1,26,6,1,7,2,0,3,4,8,5,1,9,6
5999,0,2,311,46,10,1,46,10,1,4,7,5,0,2,1,6,3,8,9
4343,0,2,205,19,5,0,19,5,0,7,1,4,2,6,5,3,8,9,0
9934,1,1,412,26,6,1,26,6,1,0,1,3,2,8,9,6,5,4,7
6495,0,2,212,18,5,0,18,5,0,1,0,2,8,7,4,3,6,9,5
5327,0,3,254,19,5,0,19,5,0,7,8,2,1,4,3,5,0,6,9
